completed_duration_days,completed_duration_hours,branch_code,latitude,longitude,quantity,net_charge,payment_duration_days,haversine_distance_miles,requests_per_day,completed_per_day,cycle_count,sale_price,signs_per_district,cluster,cluster_colour
1.1,26.3,250,50.85203821,-0.566157592,1,3.8,41.8,3511.24765,57,57,2,880000,1197,1,Mauve
3.0,72.0,250,50.85203821,-0.566157592,1,3.8,41.8,3511.24765,70,30,2,880000,1197,1,Mauve
1.09,26.2,250,50.839699,-0.515661,1,3.8,51.7,3510.36895,60,35,2,885000,1197,1,Mauve
4.04,96.9,250,50.839699,-0.515661,1,3.8,22.1,3510.36895,75,59,2,885000,1197,1,Mauve
1.03,24.6,250,50.839699,-0.515661,1,3.8,41.8,3510.36895,75,36,4,685744,1197,3,Dark Purple
1.92,46.0,250,50.839699,-0.515661,1,3.8,3.2,3510.36895,65,89,4,685744,1197,3,Dark Purple
1.07,25.7,250,50.839699,-0.515661,1,3.8,71.8,3510.36895,98,84,4,685744,1197,3,Dark Purple
1.23,29.5,250,50.839699,-0.515661,1,3.8,6.1,3510.36895,57,100,4,685744,1197,3,Dark Purple
4.1,98.3,250,50.833016,-0.518415,1,3.8,22.1,3509.908949,98,75,2,845000,1197,1,Mauve
3.35,80.5,250,50.833016,-0.518415,1,3.8,71.8,3509.908949,70,46,2,845000,1197,1,Mauve
1.04,25.1,250,50.87024718,-0.522024735,1,3.8,3.2,3512.481251,72,33,2,1310000,1197,1,Mauve
1.83,43.9,250,50.87024718,-0.522024735,1,3.8,3.2,3512.481251,71,99,2,1310000,1197,1,Mauve
1.12,26.9,730,50.83302387,-0.126791392,1,3.8,2.3,3509.785472,72,63,3,170000,2281,2,Purple
1.12,26.9,730,50.83302387,-0.126791392,1,3.8,2.3,3509.785472,72,63,3,192000,2281,2,Purple
2.04,48.9,730,50.83302387,-0.126791392,1,3.8,38.9,3509.785472,121,77,3,170000,2281,2,Purple
2.04,48.9,730,50.83302387,-0.126791392,1,3.8,38.9,3509.785472,121,77,3,192000,2281,2,Purple
1.09,26.1,730,50.83302387,-0.126791392,1,3.8,0.0,3509.785472,90,108,3,170000,2281,2,Purple
1.09,26.1,730,50.83302387,-0.126791392,1,3.8,0.0,3509.785472,90,108,3,192000,2281,2,Purple
2.21,53.0,830,50.84000604,-0.067978934,1,3.8,82.1,3510.261934,53,60,4,305000,2281,2,Purple
2.25,54.0,830,50.84000604,-0.067978934,1,3.8,33.3,3510.261934,62,62,4,305000,2281,2,Purple
1.11,26.6,830,50.84000604,-0.067978934,1,3.8,18.3,3510.261934,11,29,4,305000,2281,2,Purple
0.08,1.9,830,50.84000604,-0.067978934,1,3.8,6.2,3510.261934,73,105,4,305000,2281,2,Purple
0.76,18.3,600,50.82205834,-0.0698131,1,3.85,4.3,3509.022857,55,89,2,1520000,2281,1,Mauve
0.72,17.2,600,50.82205834,-0.0698131,1,3.85,6.5,3509.022857,57,72,2,1520000,2281,1,Mauve
1.08,26.0,700,50.818731,-0.075161,1,3.8,111.0,3508.793501,76,116,2,530000,2281,3,Dark Purple
2.15,51.5,700,50.818731,-0.075161,1,3.8,41.8,3508.793501,75,83,2,530000,2281,3,Dark Purple
1.93,46.4,820,50.81708538,-0.068754638,1,3.8,51.7,3508.679426,82,75,2,650000,2281,3,Dark Purple
2.08,50.0,820,50.81708538,-0.068754638,1,3.8,327.2,3508.679426,71,95,2,650000,2281,3,Dark Purple
25.18,604.3,830,50.81560457,-0.06677147,1,3.8,41.8,3508.577051,83,111,2,320000,2281,2,Purple
25.18,604.3,830,50.81560457,-0.06677147,1,3.8,41.8,3508.577051,83,111,2,550000,2281,3,Dark Purple
0.82,19.6,830,50.81560457,-0.06677147,1,3.8,38.9,3508.577051,111,59,2,320000,2281,2,Purple
0.82,19.6,830,50.81560457,-0.06677147,1,3.8,38.9,3508.577051,111,59,2,550000,2281,3,Dark Purple
2.17,52.0,820,50.80463058,-0.050987807,1,3.8,67.1,3507.818437,2,112,4,575000,2281,3,Dark Purple
1.12,26.9,820,50.80463058,-0.050987807,1,3.8,22.9,3507.818437,58,65,4,575000,2281,3,Dark Purple
0.8,19.3,820,50.80463058,-0.050987807,1,3.8,327.2,3507.818437,79,94,4,575000,2281,3,Dark Purple
1.59,38.1,820,50.80463058,-0.050987807,1,3.8,136.3,3507.818437,1,81,4,575000,2281,3,Dark Purple
2.38,57.2,830,50.80785424,-0.044239297,1,3.8,33.3,3508.0407,51,56,6,386000,2281,0,Pink
1.05,25.3,830,50.80785424,-0.044239297,1,3.8,82.1,3508.0407,58,65,6,386000,2281,0,Pink
2.11,50.5,830,50.80785424,-0.044239297,1,3.8,51.7,3508.0407,51,37,6,386000,2281,0,Pink
0.86,20.7,830,50.80785424,-0.044239297,1,3.8,68.3,3508.0407,75,67,6,386000,2281,0,Pink
6.89,165.3,830,50.80785424,-0.044239297,1,3.8,33.3,3508.0407,9,75,6,386000,2281,0,Pink
0.83,20.0,830,50.80785424,-0.044239297,1,3.8,68.3,3508.0407,92,76,6,386000,2281,0,Pink
2.9,69.6,830,50.80157326,-0.026946056,1,3.8,71.8,3507.606423,27,77,3,395000,1786,0,Pink
2.25,54.0,830,50.80157326,-0.026946056,1,3.8,33.3,3507.606423,47,64,3,395000,1786,0,Pink
0.08,2.0,830,50.80157326,-0.026946056,1,3.8,36.3,3507.606423,77,77,3,395000,1786,0,Pink
40.91,981.8,830,50.80618363,-0.021968648,1,3.8,36.3,3507.924628,62,77,3,345000,1786,0,Pink
0.88,21.1,830,50.80618363,-0.021968648,1,3.8,6.2,3507.924628,94,105,3,345000,1786,0,Pink
1.81,43.5,830,50.80618363,-0.021968648,1,3.8,6.2,3507.924628,66,71,3,345000,1786,0,Pink
13.83,331.9,830,50.8051143,-0.022553148,1,3.8,36.3,3507.850809,14,50,4,507500,1786,0,Pink
1.0,24.1,830,50.8051143,-0.022553148,1,3.8,68.3,3507.850809,91,69,4,507500,1786,0,Pink
1.0,24.0,830,50.8051143,-0.022553148,1,3.8,6.6,3507.850809,71,122,4,507500,1786,0,Pink
0.91,21.8,830,50.8051143,-0.022553148,1,3.8,0.5,3507.850809,72,113,4,507500,1786,0,Pink
2.9,69.5,830,50.80114224,-0.030710868,1,3.8,25.3,3507.57677,73,62,3,420000,1786,0,Pink
1.26,30.3,830,50.80114224,-0.030710868,1,3.8,67.1,3507.57677,156,130,3,420000,1786,0,Pink
1.07,25.7,830,50.80230879,-0.030023173,1,3.8,71.8,3507.657294,79,94,4,425000,1786,0,Pink
3.93,94.4,830,50.80230879,-0.030023173,1,3.8,22.1,3507.657294,110,68,4,425000,1786,0,Pink
1.8,43.2,830,50.80230879,-0.030023173,1,3.8,36.3,3507.657294,57,89,4,425000,1786,0,Pink
1.11,26.7,830,50.80230879,-0.030023173,1,3.8,38.9,3507.657294,53,50,4,425000,1786,0,Pink
0.92,22.2,830,50.81105268,-0.039222676,1,3.8,22.1,3508.261331,37,35,5,250000,2281,2,Purple
1.27,30.4,830,50.81105268,-0.039222676,1,3.8,67.1,3508.261331,59,91,5,250000,2281,2,Purple
0.89,21.3,830,50.81105268,-0.039222676,1,3.8,41.8,3508.261331,70,72,5,250000,2281,2,Purple
1.86,44.7,830,50.81105268,-0.039222676,1,3.8,68.3,3508.261331,88,83,5,250000,2281,2,Purple
1.82,43.6,830,50.81105268,-0.039222676,1,3.8,36.3,3508.261331,64,50,5,250000,2281,2,Purple
2.97,71.3,830,50.80877613,-0.038083106,1,3.8,82.1,3508.104103,18,61,5,395000,2281,0,Pink
2.04,49.0,830,50.80877613,-0.038083106,1,3.8,18.3,3508.104103,16,71,5,395000,2281,0,Pink
1.07,25.6,830,50.80877613,-0.038083106,1,3.8,51.7,3508.104103,71,58,5,395000,2281,0,Pink
1.91,45.7,830,50.80877613,-0.038083106,1,3.8,51.7,3508.104103,93,92,5,395000,2281,0,Pink
0.03,0.7,830,50.80877613,-0.038083106,1,3.8,38.9,3508.104103,121,117,5,395000,2281,0,Pink
12.11,290.7,830,50.81065887,-0.034526509,1,3.8,41.8,3508.23397,91,111,3,335000,2281,2,Purple
1.0,24.1,830,50.81065887,-0.034526509,1,3.8,82.1,3508.23397,62,72,3,335000,2281,2,Purple
1.24,29.7,830,50.81065887,-0.034526509,1,3.8,6.2,3508.23397,62,122,3,335000,2281,2,Purple
1.25,30.0,830,50.81065887,-0.034526509,1,3.8,67.1,3508.23397,59,91,3,275000,2281,2,Purple
2.85,68.4,830,50.81065887,-0.034526509,1,3.8,82.1,3508.23397,18,61,3,275000,2281,2,Purple
0.97,23.3,830,50.81265259,-0.030624266,1,3.8,82.1,3508.371502,47,39,3,355000,2281,0,Pink
2.33,56.0,830,50.81265259,-0.030624266,1,3.8,33.3,3508.371502,64,94,3,355000,2281,0,Pink
1.08,26.0,830,50.81265259,-0.030624266,1,3.8,41.8,3508.371502,75,83,3,355000,2281,0,Pink
2.09,50.2,830,50.80407475,-0.035956,1,3.8,0.5,3507.779418,59,127,2,415000,2281,0,Pink
1.8,43.1,830,50.80407475,-0.035956,1,3.8,2.4,3507.779418,37,89,2,415000,2281,0,Pink
0.79,19.0,830,50.80496326,-0.034368135,1,3.8,11.1,3507.84071,75,54,2,495000,2281,0,Pink
0.2,4.9,830,50.80496326,-0.034368135,1,3.8,6.2,3507.84071,95,122,2,495000,2281,0,Pink
1.06,25.4,830,50.80295873,-0.026972849,1,3.8,22.1,3507.702084,72,68,3,367500,1786,0,Pink
3.07,73.6,830,50.80295873,-0.026972849,1,3.8,82.1,3507.702084,18,61,3,367500,1786,0,Pink
0.95,22.9,830,50.80295873,-0.026972849,1,3.8,36.3,3507.702084,65,86,3,367500,1786,0,Pink
2.04,48.9,830,50.80360713,-0.030749159,1,3.8,71.8,3507.74696,70,118,4,465000,1786,0,Pink
0.89,21.3,830,50.80360713,-0.030749159,1,3.8,41.8,3507.74696,70,72,4,465000,1786,0,Pink
0.92,22.2,830,50.80360713,-0.030749159,1,3.8,68.3,3507.74696,21,9,4,465000,1786,0,Pink
2.09,50.2,830,50.80360713,-0.030749159,1,3.8,36.3,3507.74696,57,89,4,465000,1786,0,Pink
1.02,24.5,830,50.80360713,-0.030749159,1,3.8,41.8,3507.74696,70,111,4,550000,1786,3,Dark Purple
2.04,48.9,830,50.80360713,-0.030749159,1,3.8,71.8,3507.74696,70,118,4,550000,1786,3,Dark Purple
0.87,20.9,830,50.80360713,-0.030749159,1,3.8,11.1,3507.74696,76,81,4,550000,1786,3,Dark Purple
2.11,50.6,830,50.80360713,-0.030749159,1,3.8,11.1,3507.74696,71,106,4,550000,1786,3,Dark Purple
0.82,19.7,830,50.8095324,-0.033324682,1,3.8,41.8,3508.156153,76,100,3,283000,2281,2,Purple
2.19,52.5,830,50.81110226,-0.034153026,1,3.8,67.1,3508.264572,73,91,4,272500,2281,2,Purple
1.1,26.3,830,50.81110226,-0.034153026,1,3.8,33.3,3508.264572,40,93,4,272500,2281,2,Purple
0.82,19.8,830,50.81110226,-0.034153026,1,3.8,82.1,3508.264572,47,39,4,272500,2281,2,Purple
1.0,23.9,830,50.81110226,-0.034153026,1,3.8,82.1,3508.264572,62,72,4,272500,2281,2,Purple
3.26,78.2,952,50.77140087,0.104664507,1,3.8,22.9,3505.528196,21,70,4,333000,1786,2,Purple
1.14,27.5,952,50.77140087,0.104664507,1,3.8,33.7,3505.528196,60,43,4,333000,1786,2,Purple
0.92,22.1,952,50.77140087,0.104664507,1,3.8,22.9,3505.528196,72,86,4,333000,1786,2,Purple
1.35,32.5,952,50.77140087,0.104664507,1,3.8,71.8,3505.528196,76,79,4,333000,1786,2,Purple
3.26,78.2,952,50.76511211,0.110253296,1,3.8,22.9,3505.094579,21,70,4,360000,1786,0,Pink
0.85,20.5,952,50.76511211,0.110253296,1,3.8,22.1,3505.094579,65,67,4,360000,1786,0,Pink
1.76,42.2,952,50.76511211,0.110253296,1,3.8,25.3,3505.094579,51,116,4,360000,1786,0,Pink
1.3,31.1,952,50.76511211,0.110253296,1,3.8,0.0,3505.094579,51,96,4,360000,1786,0,Pink
1.98,47.5,952,50.76562072,0.108985677,1,3.8,51.8,3505.12956,63,80,2,347500,1786,0,Pink
1.08,25.9,952,50.76562072,0.108985677,1,3.8,35.0,3505.12956,52,68,2,347500,1786,0,Pink
2.09,50.1,950,50.76931836,0.105436167,1,3.8,132.8,3505.384489,63,80,1,283000,1786,2,Purple
1.14,27.4,952,50.77468165,0.108754966,1,3.8,35.0,3505.755147,70,77,4,770000,1786,1,Mauve
1.2,28.8,952,50.77468165,0.108754966,1,3.8,0.6,3505.755147,63,81,4,770000,1786,1,Mauve
1.89,45.4,952,50.77468165,0.108754966,1,3.8,22.9,3505.755147,50,72,4,770000,1786,1,Mauve
0.07,1.6,952,50.77468165,0.108754966,1,3.8,0.6,3505.755147,45,107,4,770000,1786,1,Mauve
0.37,9.0,952,50.77468165,0.108754966,1,3.8,51.8,3505.755147,53,76,2,377500,1786,0,Pink
0.93,22.3,952,50.77468165,0.108754966,1,3.8,22.1,3505.755147,98,59,2,377500,1786,0,Pink
2.21,53.0,952,50.77428445,0.108836388,1,3.8,22.9,3505.727731,50,72,2,400000,1786,0,Pink
0.89,21.4,952,50.77428445,0.108836388,1,3.8,35.0,3505.727731,20,36,2,400000,1786,0,Pink
2.19,52.5,952,50.77725158,0.101409322,1,3.8,51.8,3505.931829,93,92,5,425000,1786,0,Pink
1.09,26.1,952,50.77725158,0.101409322,1,3.8,18.3,3505.931829,47,64,5,425000,1786,0,Pink
3.11,74.6,952,50.77725158,0.101409322,1,3.8,71.8,3505.931829,55,23,5,425000,1786,0,Pink
1.18,28.3,952,50.77725158,0.101409322,1,3.8,4.6,3505.931829,80,87,5,425000,1786,0,Pink
2.3,55.3,952,50.77725158,0.101409322,1,3.8,5.2,3505.931829,95,106,5,425000,1786,0,Pink
0.98,23.6,952,50.77500462,0.098329926,1,3.8,3.3,3505.776385,60,76,2,670000,1786,3,Dark Purple
1.89,45.5,952,50.77500462,0.098329926,1,3.8,0.6,3505.776385,69,107,2,670000,1786,3,Dark Purple
2.4,57.6,950,50.7793548,0.080920463,1,4.0,71.8,3506.075208,70,118,3,900000,1786,1,Mauve
1.02,24.4,950,50.7793548,0.080920463,1,4.0,71.8,3506.075208,78,116,3,900000,1786,1,Mauve
1.14,27.3,950,50.7793548,0.080920463,1,4.0,36.2,3506.075208,65,86,3,900000,1786,1,Mauve
1.08,25.8,952,50.78073913,0.083478636,1,3.8,22.9,3506.170996,55,64,2,385000,1786,0,Pink
1.28,30.6,952,50.78073913,0.083478636,1,3.8,22.9,3506.170996,62,72,2,385000,1786,0,Pink
1.07,25.6,952,50.7817617,0.084134097,1,3.8,4.4,3506.241654,8,18,1,445000,1786,0,Pink
0.95,22.8,952,50.7843829,0.100452229,1,3.8,22.1,3506.424116,74,58,4,400000,1786,0,Pink
1.1,26.5,952,50.7843829,0.100452229,1,3.8,51.8,3506.424116,49,72,4,400000,1786,0,Pink
0.05,1.3,952,50.7843829,0.100452229,1,3.8,35.0,3506.424116,10,83,4,400000,1786,0,Pink
1.83,44.0,952,50.7843829,0.100452229,1,3.8,4.6,3506.424116,86,62,4,400000,1786,0,Pink
1.03,24.8,952,50.78147925,0.091370649,1,3.8,34.0,3506.222777,54,68,2,345000,1786,0,Pink
1.25,30.0,952,50.7824783,0.086138,1,3.8,33.7,3506.291299,44,107,2,540000,1786,3,Dark Purple
10.0,239.9,952,50.7824783,0.086138,1,3.8,22.1,3506.291299,67,44,2,540000,1786,3,Dark Purple
1.26,30.2,950,50.7824783,0.086138,1,3.8,4.3,3506.291299,55,83,3,540000,1786,3,Dark Purple
2.14,51.3,952,50.78392239,0.099055462,1,3.8,51.8,3506.392183,50,58,4,487500,1786,0,Pink
2.02,48.6,952,50.78392239,0.099055462,1,3.8,67.0,3506.392183,65,20,4,487500,1786,0,Pink
2.04,49.0,952,50.78392239,0.099055462,1,3.8,22.9,3506.392183,52,64,4,487500,1786,0,Pink
0.86,20.6,952,50.78392239,0.099055462,1,3.8,35.0,3506.392183,29,50,4,487500,1786,0,Pink
1.2,28.8,950,50.78310966,0.108212012,1,3.85,33.3,3506.337001,54,68,2,495000,1786,0,Pink
2.41,57.8,950,50.78310966,0.108212012,1,3.85,22.1,3506.337001,63,67,2,495000,1786,0,Pink
2.07,49.7,952,50.78310966,0.108212012,1,3.8,67.0,3506.337001,59,81,2,510000,1786,3,Dark Purple
1.14,27.3,952,50.78310966,0.108212012,1,3.8,35.0,3506.337001,20,36,2,510000,1786,3,Dark Purple
2.04,49.0,952,50.78198152,0.109920371,1,3.8,67.0,3506.259292,59,81,4,420000,1786,0,Pink
1.18,28.4,952,50.78198152,0.109920371,1,3.8,22.1,3506.259292,67,97,4,420000,1786,0,Pink
0.39,9.3,952,50.78198152,0.109920371,1,3.8,71.8,3506.259292,30,68,4,420000,1786,0,Pink
1.14,27.3,952,50.78198152,0.109920371,1,3.8,35.0,3506.259292,20,36,4,420000,1786,0,Pink
2.85,68.4,952,50.7816632,0.119538493,1,3.8,22.1,3506.238399,55,26,2,352000,1786,0,Pink
2.31,55.5,952,50.7816632,0.119538493,1,3.8,5.2,3506.238399,95,106,2,352000,1786,0,Pink
2.15,51.7,952,50.78462371,0.117473375,1,3.8,71.8,3506.442566,55,84,2,257000,1786,2,Purple
1.09,26.2,952,50.78462371,0.117473375,1,3.8,41.8,3506.442566,72,110,2,257000,1786,2,Purple
1.26,30.3,952,50.78419936,0.109126436,1,3.8,51.8,3506.412337,54,75,4,375000,1786,0,Pink
0.16,3.8,952,50.78419936,0.109126436,1,3.8,71.8,3506.412337,71,116,4,375000,1786,0,Pink
2.16,51.8,952,50.78419936,0.109126436,1,3.8,18.3,3506.412337,47,92,4,375000,1786,0,Pink
1.19,28.5,952,50.78419936,0.109126436,1,3.8,4.6,3506.412337,80,87,4,375000,1786,0,Pink
1.38,33.2,950,50.7835939,0.130067317,1,3.85,67.1,3506.372996,66,87,2,365000,1786,0,Pink
2.1,50.4,950,50.7835939,0.130067317,1,3.85,2.1,3506.372996,16,71,2,365000,1786,0,Pink
0.95,22.9,952,50.776461,0.111899,1,3.8,22.1,3505.878343,74,58,3,297500,1786,2,Purple
5.98,143.5,952,50.776461,0.111899,1,3.8,18.3,3505.878343,8,27,3,297500,1786,2,Purple
1.26,30.1,952,50.776461,0.111899,1,3.8,11.1,3505.878343,66,106,3,297500,1786,2,Purple
1.21,29.0,950,50.77572927,0.111000675,1,4.0,68.3,3505.827723,52,79,3,249500,1786,2,Purple
2.07,49.8,950,50.77572927,0.111000675,1,4.0,71.8,3505.827723,57,23,3,249500,1786,2,Purple
1.01,24.3,950,50.77572927,0.111000675,1,4.0,11.1,3505.827723,94,105,3,249500,1786,2,Purple
3.03,72.8,952,50.77732124,0.11913,1,3.8,34.0,3505.93856,64,23,2,462500,1786,0,Pink
1.16,27.7,952,50.77732124,0.11913,1,3.8,35.0,3505.93856,20,36,2,462500,1786,0,Pink
1.05,25.3,952,50.77694695,0.117750735,1,3.8,71.8,3505.912557,26,23,3,524000,1786,3,Dark Purple
1.29,31.0,952,50.77694695,0.117750735,1,3.8,51.8,3505.912557,82,101,3,524000,1786,3,Dark Purple
1.96,47.1,952,50.77694695,0.117750735,1,3.8,67.0,3505.912557,21,64,3,524000,1786,3,Dark Purple
3.26,78.2,952,50.77421844,0.124364878,1,3.8,22.9,3505.724954,21,70,3,472000,1786,0,Pink
0.95,22.8,952,50.77421844,0.124364878,1,3.8,22.9,3505.724954,54,54,3,472000,1786,0,Pink
2.73,65.6,952,50.77421844,0.124364878,1,3.8,41.8,3505.724954,75,28,3,472000,1786,0,Pink
3.36,80.6,950,50.76873,0.131432355,1,3.85,67.1,3505.346895,156,115,3,425000,1786,0,Pink
1.06,25.5,950,50.76873,0.131432355,1,3.85,67.1,3505.346895,72,68,3,425000,1786,0,Pink
0.74,17.7,950,50.76873,0.131432355,1,3.85,2.1,3505.346895,23,23,3,425000,1786,0,Pink
2.03,48.8,952,50.76992,0.123433,1,3.8,22.1,3505.428055,51,58,2,750000,1786,3,Dark Purple
1.93,46.2,952,50.76992,0.123433,1,3.8,71.8,3505.428055,78,18,2,750000,1786,3,Dark Purple
2.83,68.0,950,50.76992,0.123433,1,4.0,68.3,3505.428055,88,18,3,595000,1786,3,Dark Purple
2.09,50.0,950,50.76992,0.123433,1,4.0,41.8,3505.428055,100,129,3,595000,1786,3,Dark Purple
1.25,29.9,950,50.76992,0.123433,1,4.0,38.9,3505.428055,111,59,3,595000,1786,3,Dark Purple
1.05,25.3,952,50.76813179,0.126712826,1,3.8,22.1,3505.304992,65,67,4,650000,1786,3,Dark Purple
2.18,52.3,952,50.76813179,0.126712826,1,3.8,22.1,3505.304992,56,97,4,650000,1786,3,Dark Purple
0.99,23.7,952,50.76813179,0.126712826,1,3.8,51.8,3505.304992,28,25,4,650000,1786,3,Dark Purple
1.19,28.5,952,50.76813179,0.126712826,1,3.8,41.8,3505.304992,72,110,4,650000,1786,3,Dark Purple
1.97,47.2,950,50.76703018,0.123003957,1,3.8,18.1,3505.228476,52,83,3,589000,1786,3,Dark Purple
0.87,20.8,950,50.76703018,0.123003957,1,3.8,18.1,3505.228476,51,57,3,589000,1786,3,Dark Purple
0.27,6.5,950,50.76703018,0.123003957,1,3.8,38.6,3505.228476,61,108,3,589000,1786,3,Dark Purple
1.09,26.1,952,50.77387753,0.114917148,1,3.8,67.0,3505.700304,52,79,3,890000,1786,1,Mauve
1.32,31.6,952,50.77387753,0.114917148,1,3.8,4.6,3505.700304,67,86,3,890000,1786,1,Mauve
1.14,27.4,952,50.77387753,0.114917148,1,3.8,5.2,3505.700304,94,105,3,890000,1786,1,Mauve
2.61,62.6,950,50.80950827,0.155348615,1,3.8,27.7,3508.165797,51,92,3,490000,13,0,Pink
2.8,67.3,950,50.80950827,0.155348615,1,3.8,67.1,3508.165797,85,98,3,490000,13,0,Pink
1.76,42.3,950,50.80908052,0.150261448,1,3.8,27.7,3508.135499,78,92,2,520000,13,3,Dark Purple
0.95,22.8,950,50.80908052,0.150261448,1,3.8,51.7,3508.135499,82,101,2,520000,13,3,Dark Purple
1.88,45.1,640,50.83326837,-0.162526619,1,3.75,10.6,3509.807428,82,122,1,270000,2281,2,Purple
0.88,21.2,610,50.83093426,-0.162220655,1,3.75,129.0,3509.646221,79,77,2,388000,2281,0,Pink
0.88,21.2,610,50.83093426,-0.162220655,1,3.75,129.0,3509.646221,79,77,2,290000,2281,2,Purple
0.06,1.4,610,50.83093426,-0.162220655,1,3.75,95.3,3509.646221,87,83,2,388000,2281,0,Pink
0.06,1.4,610,50.83093426,-0.162220655,1,3.75,95.3,3509.646221,87,83,2,290000,2281,2,Purple
0.97,23.3,610,50.83260278,-0.175703063,1,3.75,103.1,3509.76366,98,59,2,250000,2281,2,Purple
0.23,5.5,610,50.83260278,-0.175703063,1,3.75,27.6,3509.76366,19,81,2,250000,2281,2,Purple
0.73,17.6,600,50.83469497,-0.17664402,1,3.85,33.3,3509.908277,56,63,6,215000,2281,2,Purple
0.73,17.6,600,50.83469497,-0.17664402,1,3.85,33.3,3509.908277,56,63,6,215000,2281,2,Purple
0.72,17.4,600,50.83469497,-0.17664402,1,3.85,71.8,3509.908277,81,101,6,215000,2281,2,Purple
0.72,17.4,600,50.83469497,-0.17664402,1,3.85,71.8,3509.908277,81,101,6,215000,2281,2,Purple
1.6,38.3,600,50.83469497,-0.17664402,1,3.85,0.0,3509.908277,49,96,6,215000,2281,2,Purple
1.6,38.3,600,50.83469497,-0.17664402,1,3.85,0.0,3509.908277,49,96,6,215000,2281,2,Purple
1.15,27.6,450,50.83469497,-0.17664402,1,3.85,93.0,3509.908277,86,88,3,215000,2281,2,Purple
1.12,26.8,450,50.83469497,-0.17664402,1,3.85,59.2,3509.908277,69,94,3,215000,2281,2,Purple
0.98,23.5,450,50.83469497,-0.17664402,1,3.85,59.2,3509.908277,29,10,3,215000,2281,2,Purple
0.96,23.0,600,50.83166814,-0.199483376,1,3.85,71.8,3509.703507,69,118,4,255000,2281,2,Purple
1.76,42.2,600,50.83166814,-0.199483376,1,3.85,22.9,3509.703507,52,64,4,255000,2281,2,Purple
2.67,64.1,600,50.83166814,-0.199483376,1,3.85,68.3,3509.703507,59,64,4,255000,2281,2,Purple
0.67,16.0,600,50.83166814,-0.199483376,1,3.85,4.3,3509.703507,51,101,4,255000,2281,2,Purple
4.16,99.8,610,50.83512201,-0.179226334,1,3.75,41.3,3509.938213,47,56,2,256000,2281,2,Purple
4.16,99.8,610,50.83512201,-0.179226334,1,3.75,41.3,3509.938213,47,56,2,245000,2281,2,Purple
1.06,25.5,610,50.83512201,-0.179226334,1,3.75,103.1,3509.938213,106,71,2,256000,2281,2,Purple
1.06,25.5,610,50.83512201,-0.179226334,1,3.75,103.1,3509.938213,106,71,2,245000,2281,2,Purple
2.1,50.3,640,50.83402974,-0.184736459,1,3.75,41.8,3509.863782,100,129,1,580000,2281,3,Dark Purple
0.81,19.4,610,50.83627769,-0.187603316,1,3.75,103.1,3510.019515,65,67,2,660000,2281,3,Dark Purple
1.19,28.6,610,50.83627769,-0.187603316,1,3.75,41.8,3510.019515,75,83,2,660000,2281,3,Dark Purple
2.18,52.4,640,50.83116067,-0.183569692,1,3.75,67.1,3509.665477,84,115,1,320000,2281,2,Purple
2.13,51.1,610,50.83356805,-0.154732426,1,3.75,27.9,3509.826906,93,87,3,655000,2281,3,Dark Purple
2.15,51.6,610,50.83356805,-0.154732426,1,3.75,41.3,3509.826906,64,94,3,655000,2281,3,Dark Purple
0.06,1.5,610,50.83356805,-0.154732426,1,3.75,95.3,3509.826906,87,83,3,655000,2281,3,Dark Purple
1.74,41.8,610,50.83504269,-0.160979935,1,3.75,38.9,3509.92969,43,57,2,820000,2281,1,Mauve
2.01,48.2,610,50.83504269,-0.160979935,1,3.75,95.3,3509.92969,76,76,2,820000,2281,1,Mauve
1.92,46.0,610,50.83782071,-0.171792675,1,3.75,103.1,3510.123263,52,78,2,790000,2281,1,Mauve
1.04,25.0,610,50.83782071,-0.171792675,1,3.75,38.9,3510.123263,92,118,2,790000,2281,1,Mauve
2.0,48.1,610,50.84135165,-0.166413456,1,3.75,51.7,3510.366163,60,76,2,1480000,2281,1,Mauve
0.99,23.9,610,50.84135165,-0.166413456,1,3.75,68.3,3510.366163,91,69,2,1480000,2281,1,Mauve
1.09,26.1,640,50.84660166,-0.161704504,1,3.75,68.2,3510.727891,78,74,1,895000,2281,1,Mauve
2.24,53.8,640,50.84141097,-0.197929474,1,3.75,33.3,3510.375894,61,116,2,297500,2281,2,Purple
0.74,17.8,640,50.84141097,-0.197929474,1,3.75,22.1,3510.375894,64,75,2,297500,2281,2,Purple
0.74,17.8,640,50.84141097,-0.197929474,1,3.75,22.1,3510.375894,64,75,2,300000,2281,2,Purple
1.88,45.0,640,50.84141097,-0.197929474,1,3.75,38.9,3510.375894,67,84,2,300000,2281,2,Purple
0.9,21.7,610,50.84106407,-0.20284312,1,3.75,82.1,3510.352908,62,72,1,495000,2281,0,Pink
2.01,48.2,640,50.83676853,-0.199556943,1,3.75,71.8,3510.055676,55,84,2,445000,2281,0,Pink
0.87,20.8,640,50.83676853,-0.199556943,1,3.75,5.1,3510.055676,65,63,2,445000,2281,0,Pink
1.91,46.0,640,50.84332075,-0.19406332,1,3.75,41.8,3510.50701,59,72,2,587500,2281,3,Dark Purple
1.85,44.4,640,50.84332075,-0.19406332,1,3.75,5.1,3510.50701,79,108,2,587500,2281,3,Dark Purple
0.91,21.9,640,50.83972264,-0.192852912,1,3.75,51.7,3510.25835,67,76,3,425000,2281,0,Pink
0.74,17.9,640,50.83972264,-0.192852912,1,3.75,22.1,3510.25835,64,75,3,425000,2281,0,Pink
